"subject_id","trial_id","expertise","congruity","reaction_time","is_correct","word","sound","word_label"
"6",28,"Musician","incongruent",779.4,TRUE,"Neg","Pos","Neg_4"
"6",29,"Musician","congruent",681.9,TRUE,"Neg","Neg","Neg_5"
"6",30,"Musician","congruent",738.4,TRUE,"Neg","Neg","Neg_6"
"6",31,"Musician","incongruent",900.1,TRUE,"Neg","Pos","Neg_7"
"6",32,"Musician","incongruent",840.8,TRUE,"Neg","Pos","Neg_8"
"6",33,"Musician","incongruent",849.2,TRUE,"Pos","Neg","Pos_1"
"6",34,"Musician","incongruent",873.8,TRUE,"Pos","Neg","Pos_2"
"6",35,"Musician","incongruent",922.8,TRUE,"Pos","Neg","Pos_3"
"6",36,"Musician","congruent",819.8,TRUE,"Pos","Pos","Pos_4"
"6",37,"Musician","incongruent",773,TRUE,"Pos","Neg","Pos_5"
"6",38,"Musician","incongruent",841.5,TRUE,"Pos","Neg","Pos_6"
"6",39,"Musician","incongruent",867.5,TRUE,"Pos","Neg","Pos_7"
"6",40,"Musician","congruent",842.5,TRUE,"Pos","Pos","Pos_8"
"6",41,"Musician","congruent",798.8,FALSE,"Neg","Neg","Neg_1"
"6",42,"Musician","congruent",758.1,TRUE,"Neg","Neg","Neg_2"
"6",43,"Musician","incongruent",961.5,TRUE,"Neg","Pos","Neg_3"
"6",44,"Musician","congruent",873.6,TRUE,"Neg","Neg","Neg_4"
"6",45,"Musician","congruent",834,TRUE,"Neg","Neg","Neg_5"
"6",46,"Musician","congruent",728.1,TRUE,"Neg","Neg","Neg_6"
"6",47,"Musician","incongruent",764.3,TRUE,"Neg","Pos","Neg_7"
"6",48,"Musician","incongruent",774.6,TRUE,"Neg","Pos","Neg_8"
"6",49,"Musician","congruent",832.1,TRUE,"Pos","Pos","Pos_1"
"6",50,"Musician","incongruent",816.8,TRUE,"Pos","Neg","Pos_2"
"6",51,"Musician","congruent",810.4,TRUE,"Pos","Pos","Pos_3"
"6",52,"Musician","incongruent",755.1,TRUE,"Pos","Neg","Pos_4"
"6",53,"Musician","incongruent",920.1,TRUE,"Pos","Neg","Pos_5"
"6",54,"Musician","incongruent",805.8,FALSE,"Pos","Neg","Pos_6"
"6",55,"Musician","congruent",826.2,TRUE,"Pos","Pos","Pos_7"
"6",56,"Musician","incongruent",910.6,FALSE,"Pos","Neg","Pos_8"
"6",57,"Musician","congruent",723.7,TRUE,"Neg","Neg","Neg_1"
"6",58,"Musician","incongruent",796.8,TRUE,"Neg","Pos","Neg_2"
"6",59,"Musician","congruent",760.2,TRUE,"Neg","Neg","Neg_3"
"6",60,"Musician","incongruent",848.5,TRUE,"Neg","Pos","Neg_4"
"6",61,"Musician","congruent",876.5,TRUE,"Neg","Neg","Neg_5"
"6",62,"Musician","congruent",702.3,TRUE,"Neg","Neg","Neg_6"
"6",63,"Musician","congruent",864.8,TRUE,"Neg","Neg","Neg_7"
"6",64,"Musician","incongruent",709.1,FALSE,"Neg","Pos","Neg_8"
"7",1,"Musician","incongruent",887.2,TRUE,"Pos","Neg","Pos_1"
"7",2,"Musician","incongruent",876.2,TRUE,"Pos","Neg","Pos_2"
"7",3,"Musician","incongruent",887.4,TRUE,"Pos","Neg","Pos_3"
"7",4,"Musician","congruent",752.7,TRUE,"Pos","Pos","Pos_4"
"7",5,"Musician","congruent",864.2,TRUE,"Pos","Pos","Pos_5"
"7",6,"Musician","congruent",912,TRUE,"Pos","Pos","Pos_6"
"7",7,"Musician","congruent",888.5,TRUE,"Pos","Pos","Pos_7"
"7",8,"Musician","congruent",819.2,TRUE,"Pos","Pos","Pos_8"
"7",9,"Musician","incongruent",878.6,TRUE,"Neg","Pos","Neg_1"
"7",10,"Musician","congruent",828.8,TRUE,"Neg","Neg","Neg_2"
"7",11,"Musician","congruent",914.5,TRUE,"Neg","Neg","Neg_3"
"7",12,"Musician","congruent",801,TRUE,"Neg","Neg","Neg_4"
"7",13,"Musician","congruent",863.4,TRUE,"Neg","Neg","Neg_5"
"7",14,"Musician","congruent",887.9,TRUE,"Neg","Neg","Neg_6"
"7",15,"Musician","incongruent",925.4,TRUE,"Neg","Pos","Neg_7"
"7",16,"Musician","incongruent",942.6,TRUE,"Neg","Pos","Neg_8"
"7",17,"Musician","congruent",873.5,TRUE,"Pos","Pos","Pos_1"
"7",18,"Musician","incongruent",890.8,TRUE,"Pos","Neg","Pos_2"
"7",19,"Musician","incongruent",887.4,TRUE,"Pos","Neg","Pos_3"
"7",20,"Musician","congruent",921.4,TRUE,"Pos","Pos","Pos_4"
"7",21,"Musician","incongruent",836.3,FALSE,"Pos","Neg","Pos_5"
"7",22,"Musician","congruent",872,TRUE,"Pos","Pos","Pos_6"
"7",23,"Musician","congruent",860.8,TRUE,"Pos","Pos","Pos_7"
"7",24,"Musician","congruent",879.9,TRUE,"Pos","Pos","Pos_8"
"7",25,"Musician","incongruent",835.2,FALSE,"Neg","Pos","Neg_1"
"7",26,"Musician","incongruent",935.1,TRUE,"Neg","Pos","Neg_2"
"7",27,"Musician","incongruent",8387,FALSE,"Neg","Pos","Neg_3"
"7",28,"Musician","incongruent",968.1,TRUE,"Neg","Pos","Neg_4"
"7",29,"Musician","incongruent",831.1,FALSE,"Neg","Pos","Neg_5"
"7",30,"Musician","congruent",878.4,TRUE,"Neg","Neg","Neg_6"
"7",31,"Musician","congruent",865.2,TRUE,"Neg","Neg","Neg_7"
"7",32,"Musician","congruent",853.6,TRUE,"Neg","Neg","Neg_8"
"7",33,"Musician","congruent",851.5,TRUE,"Pos","Pos","Pos_1"
"7",34,"Musician","incongruent",825.2,TRUE,"Pos","Neg","Pos_2"
"7",35,"Musician","incongruent",948.1,TRUE,"Pos","Neg","Pos_3"
"7",36,"Musician","incongruent",937.3,FALSE,"Pos","Neg","Pos_4"
"7",37,"Musician","incongruent",913.9,TRUE,"Pos","Neg","Pos_5"
"7",38,"Musician","incongruent",889.6,TRUE,"Pos","Neg","Pos_6"
"7",39,"Musician","incongruent",981.3,TRUE,"Pos","Neg","Pos_7"
"7",40,"Musician","congruent",878.9,TRUE,"Pos","Pos","Pos_8"
"7",41,"Musician","incongruent",886.8,TRUE,"Neg","Pos","Neg_1"
"7",42,"Musician","congruent",877.8,TRUE,"Neg","Neg","Neg_2"
"7",43,"Musician","congruent",926.6,TRUE,"Neg","Neg","Neg_3"
"7",44,"Musician","congruent",908.4,TRUE,"Neg","Neg","Neg_4"
"7",45,"Musician","congruent",870,TRUE,"Neg","Neg","Neg_5"
"7",46,"Musician","congruent",880.5,TRUE,"Neg","Neg","Neg_6"
"7",47,"Musician","congruent",935.3,TRUE,"Neg","Neg","Neg_7"
"7",48,"Musician","incongruent",802.5,TRUE,"Neg","Pos","Neg_8"
"7",49,"Musician","incongruent",915.7,TRUE,"Pos","Neg","Pos_1"
"7",50,"Musician","incongruent",829.5,TRUE,"Pos","Neg","Pos_2"
"7",51,"Musician","incongruent",821.6,TRUE,"Pos","Neg","Pos_3"
"7",52,"Musician","congruent",870.6,TRUE,"Pos","Pos","Pos_4"
"7",53,"Musician","congruent",877.2,TRUE,"Pos","Pos","Pos_5"
"7",54,"Musician","congruent",873.8,TRUE,"Pos","Pos","Pos_6"
"7",55,"Musician","congruent",877.5,TRUE,"Pos","Pos","Pos_7"
"7",56,"Musician","congruent",831.1,TRUE,"Pos","Pos","Pos_8"
"7",57,"Musician","congruent",780,TRUE,"Neg","Neg","Neg_1"
"7",58,"Musician","incongruent",949.1,TRUE,"Neg","Pos","Neg_2"
"7",59,"Musician","incongruent",821.8,TRUE,"Neg","Pos","Neg_3"
"7",60,"Musician","congruent",743.5,TRUE,"Neg","Neg","Neg_4"
"7",61,"Musician","congruent",931.9,TRUE,"Neg","Neg","Neg_5"
"7",62,"Musician","incongruent",952.2,FALSE,"Neg","Pos","Neg_6"
"7",63,"Musician","incongruent",823,TRUE,"Neg","Pos","Neg_7"
"7",64,"Musician","incongruent",837.5,TRUE,"Neg","Pos","Neg_8"
"8",1,NA,"congruent",782.2,TRUE,"Pos","Pos","Pos_1"
"8",2,NA,"congruent",857.4,TRUE,"Pos","Pos","Pos_2"
"8",3,NA,"incongruent",899.5,TRUE,"Pos","Neg","Pos_3"
"8",4,NA,"congruent",848.6,TRUE,"Pos","Pos","Pos_4"
"8",5,NA,"congruent",732.7,TRUE,"Pos","Pos","Pos_5"
"8",6,NA,"congruent",820.1,TRUE,"Pos","Pos","Pos_6"
"8",7,NA,"incongruent",823.4,TRUE,"Pos","Neg","Pos_7"
"8",8,NA,"incongruent",813.4,TRUE,"Pos","Neg","Pos_8"
"8",9,NA,"congruent",743.8,TRUE,"Neg","Neg","Neg_1"
"8",10,NA,"incongruent",821.8,TRUE,"Neg","Pos","Neg_2"
"8",11,NA,"congruent",858,TRUE,"Neg","Neg","Neg_3"
"8",12,NA,"incongruent",843.3,TRUE,"Neg","Pos","Neg_4"
"8",13,NA,"congruent",784.8,TRUE,"Neg","Neg","Neg_5"
"8",14,NA,"congruent",728.5,TRUE,"Neg","Neg","Neg_6"
"8",15,NA,"congruent",775.9,TRUE,"Neg","Neg","Neg_7"
"8",16,NA,"congruent",755.3,TRUE,"Neg","Neg","Neg_8"
"8",17,NA,"incongruent",835.8,TRUE,"Pos","Neg","Pos_1"
"8",18,NA,"incongruent",760.1,TRUE,"Pos","Neg","Pos_2"
"8",19,NA,"congruent",771.8,TRUE,"Pos","Pos","Pos_3"
"8",20,NA,"congruent",820.2,FALSE,"Pos","Pos","Pos_4"
"8",21,NA,"congruent",818.8,TRUE,"Pos","Pos","Pos_5"
"8",22,NA,"incongruent",783.4,FALSE,"Pos","Neg","Pos_6"
"8",23,NA,"congruent",780.4,TRUE,"Pos","Pos","Pos_7"
"8",24,NA,"incongruent",862,TRUE,"Pos","Neg","Pos_8"
"8",25,NA,"congruent",774.5,TRUE,"Neg","Neg","Neg_1"
"8",26,NA,"congruent",825.2,TRUE,"Neg","Neg","Neg_2"
"8",27,NA,"congruent",821,FALSE,"Neg","Neg","Neg_3"
"8",28,NA,"incongruent",811.7,TRUE,"Neg","Pos","Neg_4"
"8",29,NA,"congruent",836.2,TRUE,"Neg","Neg","Neg_5"
"8",30,NA,"congruent",854.4,TRUE,"Neg","Neg","Neg_6"
"8",31,NA,"congruent",758.8,TRUE,"Neg","Neg","Neg_7"
"8",32,NA,"incongruent",754.4,TRUE,"Neg","Pos","Neg_8"
"8",33,NA,"congruent",681.2,TRUE,"Pos","Pos","Pos_1"
"8",34,NA,"congruent",830.8,TRUE,"Pos","Pos","Pos_2"
"8",35,NA,"incongruent",816.2,TRUE,"Pos","Neg","Pos_3"
"8",36,NA,"incongruent",851,TRUE,"Pos","Neg","Pos_4"
"8",37,NA,"incongruent",824.3,TRUE,"Pos","Neg","Pos_5"
"8",38,NA,"congruent",748.9,TRUE,"Pos","Pos","Pos_6"
"8",39,NA,"congruent",838.1,TRUE,"Pos","Pos","Pos_7"
"8",40,NA,"congruent",861.7,TRUE,"Pos","Pos","Pos_8"
"8",41,NA,"congruent",801.1,TRUE,"Neg","Neg","Neg_1"
"8",42,NA,"congruent",889.6,TRUE,"Neg","Neg","Neg_2"
"8",43,NA,"incongruent",784.2,TRUE,"Neg","Pos","Neg_3"
"8",44,NA,"congruent",759.3,TRUE,"Neg","Neg","Neg_4"
"8",45,NA,"congruent",716.8,TRUE,"Neg","Neg","Neg_5"
"8",46,NA,"incongruent",802.4,TRUE,"Neg","Pos","Neg_6"
"8",47,NA,"congruent",759.3,TRUE,"Neg","Neg","Neg_7"
"8",48,NA,"incongruent",810.5,TRUE,"Neg","Pos","Neg_8"
"8",49,NA,"congruent",771.8,TRUE,"Pos","Pos","Pos_1"
"8",50,NA,"congruent",793.2,FALSE,"Pos","Pos","Pos_2"
"8",51,NA,"congruent",934.2,TRUE,"Pos","Pos","Pos_3"
"8",52,NA,"congruent",742.3,TRUE,"Pos","Pos","Pos_4"
"8",53,NA,"congruent",-759.9,TRUE,"Pos","Pos","Pos_5"
"8",54,NA,"incongruent",889.6,TRUE,"Pos","Neg","Pos_6"
"8",55,NA,"incongruent",805.9,TRUE,"Pos","Neg","Pos_7"
"8",56,NA,"incongruent",873.3,TRUE,"Pos","Neg","Pos_8"
"8",57,NA,"incongruent",NA,TRUE,"Neg","Pos","Neg_1"
"8",58,NA,"congruent",821.1,TRUE,"Neg","Neg","Neg_2"
"8",59,NA,"congruent",845.1,TRUE,"Neg","Neg","Neg_3"
"8",60,NA,"congruent",746.4,TRUE,"Neg","Neg","Neg_4"
"8",61,NA,"incongruent",777.4,TRUE,"Neg","Pos","Neg_5"
"8",62,NA,"incongruent",753.8,FALSE,"Neg","Pos","Neg_6"
"8",63,NA,"congruent",910.3,TRUE,"Neg","Neg","Neg_7"
"8",64,NA,"incongruent",816.2,TRUE,"Neg","Pos","Neg_8"
"9",1,"Non-musician","congruent",880.2,TRUE,"Pos","Pos","Pos_1"
"9",2,"Non-musician","congruent",870.1,TRUE,"Pos","Pos","Pos_2"
"9",3,"Non-musician","congruent",976.1,TRUE,"Pos","Pos","Pos_3"
"9",4,"Non-musician","incongruent",9521,TRUE,"Pos","Neg","Pos_4"
"9",5,"Non-musician","congruent",854.1,TRUE,"Pos","Pos","Pos_5"
"9",6,"Non-musician","congruent",943.7,FALSE,"Pos","Pos","Pos_6"
"9",7,"Non-musician","congruent",928.9,TRUE,"Pos","Pos","Pos_7"
"9",8,"Non-musician","incongruent",1100.3,TRUE,"Pos","Neg","Pos_8"
"9",9,"Non-musician","congruent",866.3,TRUE,"Neg","Neg","Neg_1"
"9",10,"Non-musician","incongruent",956.8,FALSE,"Neg","Pos","Neg_2"
"9",11,"Non-musician","congruent",944.7,TRUE,"Neg","Neg","Neg_3"
"9",12,"Non-musician","incongruent",905.1,FALSE,"Neg","Pos","Neg_4"
"9",13,"Non-musician","congruent",982.3,TRUE,"Neg","Neg","Neg_5"
"9",14,"Non-musician","incongruent",996.5,TRUE,"Neg","Pos","Neg_6"
"9",15,"Non-musician","incongruent",1008.9,TRUE,"Neg","Pos","Neg_7"
"9",16,"Non-musician","incongruent",901.4,FALSE,"Neg","Pos","Neg_8"
"9",17,"Non-musician","congruent",886.4,TRUE,"Pos","Pos","Pos_1"
"9",18,"Non-musician","incongruent",1035.8,TRUE,"Pos","Neg","Pos_2"
"9",19,"Non-musician","incongruent",1041.4,FALSE,"Pos","Neg","Pos_3"
"9",20,"Non-musician","congruent",887,TRUE,"Pos","Pos","Pos_4"
"9",21,"Non-musician","incongruent",907.8,TRUE,"Pos","Neg","Pos_5"
"9",22,"Non-musician","incongruent",989,TRUE,"Pos","Neg","Pos_6"
"9",23,"Non-musician","incongruent",938.1,TRUE,"Pos","Neg","Pos_7"
"9",24,"Non-musician","incongruent",965.3,TRUE,"Pos","Neg","Pos_8"
"9",25,"Non-musician","congruent",996.3,TRUE,"Neg","Neg","Neg_1"
"9",26,"Non-musician","congruent",887.5,TRUE,"Neg","Neg","Neg_2"
"9",27,"Non-musician","congruent",943,TRUE,"Neg","Neg","Neg_3"
"9",28,"Non-musician","incongruent",977.4,TRUE,"Neg","Pos","Neg_4"
"9",29,"Non-musician","incongruent",1024.7,TRUE,"Neg","Pos","Neg_5"
"9",30,"Non-musician","congruent",974.7,TRUE,"Neg","Neg","Neg_6"
"9",31,"Non-musician","congruent",829.5,TRUE,"Neg","Neg","Neg_7"
"9",32,"Nonmusician","incongruent",913.2,FALSE,"Neg","Pos","Neg_8"
"9",33,"Non-musician","incongruent",937.1,TRUE,"Pos","Neg","Pos_1"
"9",34,"Non-musician","congruent",970.3,TRUE,"Pos","Pos","Pos_2"
"9",35,"Non-musician","congruent",962,FALSE,"Pos","Pos","Pos_3"
"9",36,"Non-musician","congruent",921.8,FALSE,"Pos","Pos","Pos_4"
"9",37,"Non-musician","incongruent",2219.77198286913,TRUE,"Pos","Neg","Pos_5"
"9",38,"Non-musician","incongruent",848.7,FALSE,"Pos","Neg","Pos_6"
"9",39,"Non-musician","incongruent",897.7,TRUE,"Pos","Neg","Pos_7"
"9",40,"Non-musician","incongruent",1059,TRUE,"Pos","Neg","Pos_8"
"9",41,"Non-musician","incongruent",937.1,TRUE,"Neg","Pos","Neg_1"
"9",42,"Non-musician","incongruent",922.3,TRUE,"Neg","Pos","Neg_2"
"9",43,"Non-musician","congruent",958.2,TRUE,"Neg","Neg","Neg_3"
"9",44,"Non-musician","incongruent",948.6,TRUE,"Neg","Pos","Neg_4"
"9",45,"Non-musician","incongruent",957.1,TRUE,"Neg","Pos","Neg_5"
"9",46,"Non-musician","incongruent",975.7,TRUE,"Neg","Pos","Neg_6"
"9",47,"Non-musician","incongruent",1048,TRUE,"Neg","Pos","Neg_7"
"9",48,"Non-musician","incongruent",1032.2,FALSE,"Neg","Pos","Neg_8"
"9",49,"Non-musician","incongruent",8805,TRUE,"Pos","Neg","Pos_1"
"9",50,"Non-musician","congruent",885.7,TRUE,"Pos","Pos","Pos_2"
"9",51,"Non-musician","congruent",851.4,TRUE,"Pos","Pos","Pos_3"
"9",52,"Non-musician","incongruent",926.7,TRUE,"Pos","Neg","Pos_4"
"9",53,"Non-musician","congruent",804,TRUE,"Pos","Pos","Pos_5"
"9",54,"Non-musician","incongruent",2800.52479205187,FALSE,"Pos","Neg","Pos_6"
"9",55,"Non-musician","congruent",951.2,TRUE,"Pos","Pos","Pos_7"
"9",56,"Non-musician","congruent",1008.6,TRUE,"Pos","Pos","Pos_8"
"9",57,"Non-musician","incongruent",890.1,TRUE,"Neg","Pos","Neg_1"
"9",58,"Non-musician","congruent",949.3,TRUE,"Neg","Neg","Neg_2"
"9",59,"Non-musician","congruent",NA,TRUE,"Neg","Neg","Neg_3"
"9",60,"Non-musician","congruent",931.9,TRUE,"Neg","Neg","Neg_4"
"9",61,"Non-musician","congruent",983.2,TRUE,"Neg","Neg","Neg_5"
"9",62,"Non-musician","incongruent",1048.6,TRUE,"Neg","Pos","Neg_6"
"9",63,"Non-musician","incongruent",928.1,TRUE,"Neg","Pos","Neg_7"
"9",64,"Non-musician","incongruent",1003.8,TRUE,"Neg","Pos","Neg_8"
"10",1,"Musician","congruent",872.5,TRUE,"Pos","Pos","Pos_1"
"10",2,"Musician","incongruent",910.8,TRUE,"Pos","Neg","Pos_2"
"10",3,"Musician","congruent",NA,TRUE,"Pos","Pos","Pos_3"
"10",4,"Musician","congruent",795.6,FALSE,"Pos","Pos","Pos_4"
"10",5,"Musician","incongruent",783.2,TRUE,"Pos","Neg","Pos_5"
"10",6,"Musician","incongruent",810.9,TRUE,"Pos","Neg","Pos_6"
"10",7,"Musician","congruent",811.5,TRUE,"Pos","Pos","Pos_7"
"10",8,"Musician","congruent",727.9,TRUE,"Pos","Pos","Pos_8"
"10",9,"Musician","incongruent",820,TRUE,"Neg","Pos","Neg_1"
"10",10,"Musician","congruent",798.4,TRUE,"Neg","Neg","Neg_2"
"10",11,"Musician","congruent",764,TRUE,"Neg","Neg","Neg_3"
"10",12,"Musician","congruent",827.9,TRUE,"Neg","Neg","Neg_4"
"10",13,"Musician","incongruent",780.7,TRUE,"Neg","Pos","Neg_5"
"10",14,"Musician","incongruent",864.3,TRUE,"Neg","Pos","Neg_6"
"10",15,"Musician","congruent",775.3,TRUE,"Neg","Neg","Neg_7"
"10",16,"Musician","congruent",815.8,TRUE,"Neg","Neg","Neg_8"
"10",17,"Musician","congruent",824.7,FALSE,"Pos","Pos","Pos_1"
"10",18,"Musician","congruent",691.2,TRUE,"Pos","Pos","Pos_2"
"10",19,"Musician","congruent",840.6,TRUE,"Pos","Pos","Pos_3"
"10",20,"Musician","congruent",2506.37554912828,TRUE,"Pos","Pos","Pos_4"
"10",21,"Musician","congruent",800.5,TRUE,"Pos","Pos","Pos_5"
"10",22,"Musician","incongruent",865.6,TRUE,"Pos","Neg","Pos_6"
"10",23,"Musician","congruent",769.5,TRUE,"Pos","Pos","Pos_7"
"10",24,"Musician","incongruent",791.1,TRUE,"Pos","Neg","Pos_8"
"10",25,"Musician","congruent",767.3,TRUE,"Neg","Neg","Neg_1"
"10",26,"Musician","incongruent",831.6,TRUE,"Neg","Pos","Neg_2"
"10",27,"Musician","congruent",723.6,TRUE,"Neg","Neg","Neg_3"
"10",28,"Musician","congruent",803,FALSE,"Neg","Neg","Neg_4"
"10",29,"Musician","congruent",692.7,TRUE,"Neg","Neg","Neg_5"
"10",30,"Musician","congruent",820.5,TRUE,"Neg","Neg","Neg_6"
"10",31,"Musician","congruent",889,TRUE,"Neg","Neg","Neg_7"
"10",32,"Musician","incongruent",841.2,TRUE,"Neg","Pos","Neg_8"
"10",33,"Musician","incongruent",828.7,TRUE,"Pos","Neg","Pos_1"
"10",34,"Musician","congruent",829.9,TRUE,"Pos","Pos","Pos_2"
"10",35,"Musician","congruent",797.8,TRUE,"Pos","Pos","Pos_3"
"10",36,"Musician","incongruent",839.6,TRUE,"Pos","Neg","Pos_4"
"10",37,"Musician","congruent",759,TRUE,"Pos","Pos","Pos_5"
"10",38,"Musician","incongruent",818.2,TRUE,"Pos","Neg","Pos_6"
"10",39,"Musician","incongruent",739.8,TRUE,"Pos","Neg","Pos_7"
"10",40,"Musician","congruent",828.1,TRUE,"Pos","Pos","Pos_8"
"10",41,"Musician","incongruent",874.2,FALSE,"Neg","Pos","Neg_1"
"10",42,"Musician","congruent",839.1,TRUE,"Neg","Neg","Neg_2"
"10",43,"Musician","incongruent",800.1,TRUE,"Neg","Pos","Neg_3"
"10",44,"Musician","incongruent",867,TRUE,"Neg","Pos","Neg_4"
"10",45,"Musician","incongruent",713.3,TRUE,"Neg","Pos","Neg_5"
"10",46,"Musician","incongruent",800.4,TRUE,"Neg","Pos","Neg_6"
"10",47,"Musician","incongruent",797.7,FALSE,"Neg","Pos","Neg_7"
"10",48,"Musician","congruent",823.3,TRUE,"Neg","Neg","Neg_8"
"10",49,"Musician","incongruent",730.3,TRUE,"Pos","Neg","Pos_1"
"10",50,"Musician","congruent",755.6,TRUE,"Pos","Pos","Pos_2"
"10",51,"Musician","congruent",823.6,TRUE,"Pos","Pos","Pos_3"
"10",52,"Musician","incongruent",736,FALSE,"Pos","Neg","Pos_4"
"10",53,"Musician","congruent",870.7,FALSE,"Pos","Pos","Pos_5"
"10",54,"Musician","incongruent",860.8,TRUE,"Pos","Neg","Pos_6"
"10",55,"Musician","incongruent",810.1,TRUE,"Pos","Neg","Pos_7"
"10",56,"Musician","incongruent",877.5,TRUE,"Pos","Neg","Pos_8"
"10",57,"Musician","incongruent",747.9,FALSE,"Neg","Pos","Neg_1"
"10",58,"Musician","incongruent",980.7,TRUE,"Neg","Pos","Neg_2"
"10",59,"Musician","congruent",893.6,TRUE,"Neg","Neg","Neg_3"
"10",60,"Musician","congruent",837.8,TRUE,"Neg","Neg","Neg_4"
"10",61,"Musician","incongruent",754.7,TRUE,"Neg","Pos","Neg_5"
"10",62,"Musician","incongruent",1869.75182918832,TRUE,"Neg","Pos","Neg_6"
"10",63,"Musician","congruent",810.6,TRUE,"Neg","Neg","Neg_7"
"10",64,"Musician","incongruent",896.4,TRUE,"Neg","Pos","Neg_8"
"11",1,"Non-musician","incongruent",852.2,TRUE,"Pos","Neg","Pos_1"
"11",2,"Non-musician","incongruent",966.6,TRUE,"Pos","Neg","Pos_2"
"11",3,"Non-musician","incongruent",808,TRUE,"Pos","Neg","Pos_3"
"11",4,"Non-musician","congruent",925.7,TRUE,"Pos","Pos","Pos_4"
"11",5,"Non-musician","congruent",858.3,TRUE,"Pos","Pos","Pos_5"
"11",6,"Non-musician","congruent",932.5,TRUE,"Pos","Pos","Pos_6"
"11",7,"Non-musician","incongruent",NA,FALSE,"Pos","Neg","Pos_7"
"11",8,"Non-musician","incongruent",1762.61579431593,TRUE,"Pos","Neg","Pos_8"
"11",9,"Non-musician","congruent",861,TRUE,"Neg","Neg","Neg_1"
"11",10,"Non-musician","congruent",823.3,FALSE,"Neg","Neg","Neg_2"
"11",11,"Non-musician","incongruent",997.7,TRUE,"Neg","Pos","Neg_3"
"11",12,"Non-musician","incongruent",885.9,TRUE,"Neg","Pos","Neg_4"
"11",13,"Non-musician","congruent",901.1,TRUE,"Neg","Neg","Neg_5"
"11",14,"Non-musician","incongruent",939.3,TRUE,"Neg","Pos","Neg_6"
"11",15,"Non-musician","incongruent",936,TRUE,"Neg","Pos","Neg_7"
"11",16,"Non-musician","congruent",814.9,TRUE,"Neg","Neg","Neg_8"
"11",17,"Non-musician","congruent",897,TRUE,"Pos","Pos","Pos_1"
"11",18,"Non-musician","congruent",887.9,TRUE,"Pos","Pos","Pos_2"
"11",19,"Non-musician","congruent",917.1,TRUE,"Pos","Pos","Pos_3"
"11",20,"Non-musician","incongruent",977.4,TRUE,"Pos","Neg","Pos_4"
"11",21,"Non-musician","incongruent",906.7,FALSE,"Pos","Neg","Pos_5"
"11",22,"Non-musician","congruent",946.1,TRUE,"Pos","Pos","Pos_6"
"11",23,"Non-musician","congruent",834.5,TRUE,"Pos","Pos","Pos_7"
"11",24,"Non-musician","congruent",847.8,TRUE,"Pos","Pos","Pos_8"
"11",25,"Non-musician","incongruent",NA,TRUE,"Neg","Pos","Neg_1"
"11",26,"Non-musician","incongruent",965.9,TRUE,"Neg","Pos","Neg_2"
"11",27,"Non-musician","incongruent",950.9,TRUE,"Neg","Pos","Neg_3"
"11",28,"Non-musician","incongruent",871.4,FALSE,"Neg","Pos","Neg_4"
"11",29,"Non-musician","incongruent",981,TRUE,"Neg","Pos","Neg_5"
"11",30,"Non-musician","congruent",942.5,TRUE,"Neg","Neg","Neg_6"
"11",31,"Non-musician","congruent",890.8,TRUE,"Neg","Neg","Neg_7"
"11",32,"Non-musician","incongruent",923.6,FALSE,"Neg","Pos","Neg_8"
"11",33,"Non-musician","congruent",831.5,TRUE,"Pos","Pos","Pos_1"
"11",34,"Non-musician","incongruent",1051.2,TRUE,"Pos","Neg","Pos_2"
"11",35,"Non-musician","incongruent",903.4,TRUE,"Pos","Neg","Pos_3"
"11",36,"Non-musician","incongruent",929.9,TRUE,"Pos","Neg","Pos_4"
"11",37,"Non-musician","congruent",865.2,FALSE,"Pos","Pos","Pos_5"
"11",38,"Non-musician","congruent",887.5,TRUE,"Pos","Pos","Pos_6"
"11",39,"Non-musician","incongruent",937.6,TRUE,"Pos","Neg","Pos_7"
"11",40,"Non-musician","congruent",931.3,TRUE,"Pos","Pos","Pos_8"
"11",41,"Non-musician","incongruent",887.4,TRUE,"Neg","Pos","Neg_1"
"11",42,"Non-musician","congruent",850.6,TRUE,"Neg","Neg","Neg_2"
"11",43,"Non-musician","incongruent",913,TRUE,"Neg","Pos","Neg_3"
"11",44,"Non-musician","congruent",829.4,TRUE,"Neg","Neg","Neg_4"
"11",45,"Non-musician","congruent",853.5,TRUE,"Neg","Neg","Neg_5"
"11",46,"Non-musician","incongruent",960,TRUE,"Neg","Pos","Neg_6"
"11",47,"Non-musician","incongruent",973,TRUE,"Neg","Pos","Neg_7"
"11",48,"Non-musician","congruent",900.6,TRUE,"Neg","Neg","Neg_8"
"11",49,"Non-musician","congruent",953.8,TRUE,"Pos","Pos","Pos_1"
"11",50,"Non-musician","incongrunet",968.2,FALSE,"Pos","Neg","Pos_2"
"11",51,"Non-musician","congruent",946.9,TRUE,"Pos","Pos","Pos_3"
"11",52,"Non-musician","incongruent",1040.4,TRUE,"Pos","Neg","Pos_4"
"11",53,"Non-musician","incongruent",913.9,TRUE,"Pos","Neg","Pos_5"
"11",54,"Non-musician","congruent",889,TRUE,"Pos","Pos","Pos_6"
"11",55,"Non-musician","incongruent",925.3,TRUE,"Pos","Neg","Pos_7"
"11",56,"Non-musician","incongruent",1012.1,TRUE,"Pos","Neg","Pos_8"
"11",57,"Non-musician","incongruent",953.4,TRUE,"Neg","Pos","Neg_1"
